Id,Name,Description,Add,Zipcode,Region,Town,Tel,Opentime,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Parkinginfo
C3_387000000A_000942,寬心園-文心公益店,寬心園是一家結合了中國禪風以及日本美學，並透過現代極簡設計來呈現的精緻蔬食館。菜餚的部分強調美味與創意，結合傳統台菜、法義烹調與港日料理的精髓，創造出無國界的蔬食新風貌。嚴選優質蔬菜、菇菌、穀麥與水果食材，運用低鹽、少油的自然烹調方法，製作出一系列天然與健康的蔬食新料理。,臺中市408南屯區文心路一段435號(公益路上近文心路口),408,臺中市,南屯區,886-4-22516182,am11:30- pm09:30,,https://travel.taichung.gov.tw/content/images/shops/5174/640x480_Filedata635237581818066352.png,寬心園-文心公益店,,,,,120.646500,24.150660,8,,
C3_387000000A_000959,禾野酵素生活館,"禾本股份有限公司(GRAIN-ROOT CORP),創辦人為董事長陳清裕藥師,總公司成立於民國八十三年。陳董事長為專業的藥師，認為中國人是吃米的民族，而日本則早就有將酵素添加在米飯之內改善白飯品質之做法，所以”禾本股份有限公司”成立之初期以銷售”炊飯素”為主，而”稻米”在生物分類上屬於”禾本科”這也是”禾本股份有限公司”命名的由來。民國九十四年四月，第一家　禾野酵素生活館於此開幕。",臺中市407西屯區四川路18號,407,臺中市,北屯區,886-8-00362288,詳見官網或電話洽詢,,https://travel.taichung.gov.tw/content/images/shops/2237/640x480_Filedata635179730829895937.jpg,禾野酵素生活館,,,,,120.687140,24.171770,9,,
C3_387000000A_001017,赤鬼炙燒牛排-台灣大道店,台中赤鬼牛排餐廳為日船美食連鎖系統之子公司，日船美食連鎖系統包含了：日船章魚小丸子、日船重口味麵線、台中赤鬼牛排餐廳；日船美食連鎖系統自1995年起投入餐飲研究領域，我們堅持以【立足台灣、放眼國際】的事業經營理念，將美食文化推及世界各地，在這期間，正因為堅持，日船美食連鎖系統的事業版圖已跨足：美加地區、港澳地區、中國大陸地區、東南亞地區。 遙想數十年前”牛排館”是平價好吃與高品質專業排餐的代名詞，但，如今遍觀市場上大多是採複合式沙拉吧經營的牛排餐廳，食材豐富多樣卻也忽略了許多愛吃排餐，但對於沙拉吧卻意願低落的消費者，一間真正專業牛排餐廳應有的樣子與原始初衷似乎被消費者漸漸遺忘 為此，赤鬼牛排餐廳因而成立，我們的經營目標就是要滿足這些愛吃排餐的消費者，我們沒有豐富的沙拉吧，也沒有精緻的服務，我們只有專業的五塊肉，我們回歸到牛排餐廳都應有的最原始初衷，專注於提供最高品質的肉...,臺中市403西區臺灣大道二段170號,403,臺中市,西區,886-4-23205157,AM11:00 ~ PM11:30,,https://travel.taichung.gov.tw/content/images/shops/1928/640x480_Filedata635177155108017421.jpg,赤鬼炙燒牛排-公益店,,,,,120.670230,24.150850,2,,
C3_387000000A_001122,又見一炊煙,又見一炊煙，最著名的就是它極富日本味的庭園區，一個美麗典雅寫意禪風空間，到訪人無不沉醉其間。早晨、夕陽與晚景各有迷人風采，坐在迴廊裡聽風賞景，品味主廚精心現做的當令鮮美料理，自然的美好滋味不止在味蕾化開，也在心裡蔓延。,臺中市426新社區中興嶺街一段107號,426,臺中市,新社區,886-4-25823568,午餐 11:30-13:50、晚餐 17:30-19:30、下午茶 15:00-17:00,,https://travel.taichung.gov.tw/content/images/shops/1515/640x480_Filedata635176922526992031.jpg,日式禪意的用餐環境,,,,,120.786100,24.208560,09,,
C3_387000000A_001175,中非咖啡,中非咖啡是台中市知名老咖啡館。老闆咖啡達人廖仁村先生三十多年咖啡烘培的經驗，把咖啡豆當成畫布，獨家研發的烘培和咖啡調製法，讓咖啡成為值得回味的藝術品，歡迎喜愛咖啡的人來品嚐。,臺中市403西區四維街46號,403,臺中市,西區,886-4-22264361,08:00-22:30,,https://travel.taichung.gov.tw/content/images/shops/1570/640x480_Filedata635176945101367031.jpg,中非咖啡,,,,,120.674780,24.138520,5,,
C3_387000000A_001237,春水堂-國際店,國際店位於台中市東海藝術商圈，坐在店內其實能感受十分悠閒的氣氛，尤其在傍晚時分，來到這個地方，就是要放鬆自己的心情，享受一下喝茶的樂趣，這裡的夜晚就較白天來的浪漫許多，藝術街上人來人往散步著，能感受到在這充滿著涼爽的氣息。吸煙區：一樓 外廣場　　禁煙區：室內全禁煙,臺中市434龍井區藝術街48號,434,臺中市,龍井區,886-4-26528288,平假日：AM10:30 – PM23:00,,https://travel.taichung.gov.tw/content/images/shops/3264/640x480_Filedata635184857826780703.jpg,春水堂-國際店,,,,,120.593940,24.187780,5,,
C3_387000000A_001243,2派克脆皮雞排-台中黎明店,超級獨家配方醃製，將雞肉炸得外脆內嫩，厚實肉質裡飽含鮮甜湯汁，搭配酥、香、脆的外皮，愈嚼愈香甜，讓味蕾無限滿足。,臺中市408南屯區永定里黎明路2段56號,408,臺中市,南屯區,886-4-23850200,pm14:00~pm24:00,,https://travel.taichung.gov.tw/content/images/shops/1366/640x480_Filedata635176865697743984.jpg,2派克脆皮雞排-台中黎明店,,,,,120.637400,24.144100,4,,
C3_387000000A_001312,印月創意東方宴,台中美食餐廳-印月-創意東方宴從食材的本質思考；用創意為五感提味，以燈光點燃空間情境；將藝術融入時尚文化。得意料理人做菜以理想為出發點，每一道菜從料理到擺盤，看似純淨、其實豐富，都是挑動食慾與滿足視覺的經典創作。讓食的時間以享受為單位，慢慢流動、緩緩嚐味！(本文選自印月創意東方宴 官網),臺中市408南屯區公益路二段818號,408,臺中市,南屯區,886-4-22511155,星期一~星期日 AM 11：30 ~ PM 09：30,,https://travel.taichung.gov.tw/content/images/shops/12806/640x480_Filedata635562254309860367.jpg,印月創意東方宴,,,,,120.628510,24.151640,1,,
C3_387000000A_001320,木匠租車烤肉休閒廣場,木匠租車烤肉休閒廣場”位於國道四號橋旁，緊鄰東豐綠色走廊和后豐鐵馬道雙起點，地理位置佳，腹地寬闊，交通便捷停車方便。,臺中市420豐原區國豐路三段145巷41弄36號,420,臺中市,豐原區,886-4-25297706,平日AM8:00~PM6:30  假日AM7:00~PM7:00,,https://travel.taichung.gov.tw/content/images/shops/3211/640x480_Filedata635184811017522890.jpg,木匠租車烤肉休閒廣場-宣傳海報(包含聯絡資訊),,,,,120.742070,24.271250,2,,
C3_387000000A_001341,潮港城海鮮樓,潮港城提供國際化、專業化的餐飲服務，由經驗老道的大廚掌廚，魚翅、燕窩、港式海鮮、馳名燒烤，各式名菜任君挑選。專業服務人員親切有禮，讓您賓至如歸，一試成主顧，歡迎預約訂位。潮港城是海線地區設備最好的餐廳，有百萬響設備，氣派非凡，高雅大方，大型宴客空間，可席開 200 桌，且備有超大停車場。海鮮樓可容納席開50桌，水晶燈飾歐風裝潢，特別設計場景雷射燈光效果、製作優雅夢幻氛圍的泡泡機及煙霧機、彩帶機、投影設備、立體音響設備，加上輕柔悅耳的音樂，典雅的舞台設備，是喜慶宴客、產品發表、社團授證、尾牙春酒的最佳選擇。專辦喜慶壽宴、會議宴客、尾牙犒賞員工、家庭聚餐、公司社團聚餐等。,臺中市437大甲區中山路一段876號,437,臺中市,大甲區,886-4-26872070,詳見官網或電話洽詢,,https://travel.taichung.gov.tw/content/images/shops/1256/640x480_Filedata635176246001396328.jpg,潮港城海鮮樓,,,,,120.627750,24.347890,3,,
C3_387000000A_001359,震樺百菇美食特產,無,臺中市426新社區協中街169號,426,臺中市,新社區,886-4-25815988,詳見官網或電話洽詢,,https://travel.taichung.gov.tw/content/images/shops/1977/640x480_Filedata635179494400774843.jpg,震樺百菇美食特產,,,,,120.808550,24.192390,09,,
C3_387000000A_001379,新天地餐飲集團-梧棲創始店,新天地餐飲集團創始於梧棲小鎮，擁有超過一甲子的豐富料理美饌經驗，打造餐飲界最具規模的國宴大廚團隊，被譽為台灣十大美食餐廳之ㄧ。梧棲創始店-建構中部海線最美雄偉建築，眺望台中港美景、品嚐最道地海鮮美味，是中部海線地區最氣派大方的時尚宴會場所，亦是政商名流指定宴客首選。絕美的宴客場地，與專業「婚禮企劃團隊」，為新人打造完美婚禮，構築幸福的婚禮饗宴。遠近馳名的梧棲店提供家族聚會、商務宴客、團體餐會活動最佳場所！歡迎您蒞臨梧棲！,臺中市435梧棲區大智路二段400號,435,臺中市,梧棲區,886-4-26562222,am11：30~pm21：00,,https://travel.taichung.gov.tw/content/images/shops/50317/640x480_image637709460058606525.jpg,1F 海鮮小吃區,,,,,120.532940,24.260330,4,,新天地梧棲創始店 附有免費停車場。
C3_387000000A_001402,富鼎旺豬腳,位在台中中華路夜市旁邊的『富鼎旺極品豬腳餐廳』，總是飄來陣陣香味，讓許多經過的民眾都忍不著聞香而來，每逢用餐時間，都得排隊等上一會兒，才有可口豬腳美食可以享用！ 老師傅每天早上7點就得開始準備魯豬腳，經過篩選、洗淨、整理等過程，再依循古法細燉慢熬3至4小時，火候掌控得宜，才能呈現豬腳的精華。,臺中市400中區臺灣大道一段560號,400,臺中市,中區,886-4-22253188,am11:00-pm08:30,,https://travel.taichung.gov.tw/content/images/shops/5228/640x480_Filedata635246242458978449.jpg,富鼎旺豬腳,,,,,120.676550,24.145280,3,,
C3_387000000A_001720,臺中金典酒店,臺中金典酒店，座落於臺中交通樞紐、最繁華的商業地段，不論您來自何方，請讓我們以最貼心的服務，帶領您進入臺中這個富含創意及文化魅力的都市！,臺中市403西區健行路1049號,403,臺中市,西區,886-4-23288000,Check in 15：00、Check out 12：00,,https://travel.taichung.gov.tw/content/images/shops/2415/640x480_Filedata635182113734319765.jpg,酒店夜晚外觀,,,,,120.663170,24.155970,09,,
C3_387000000A_002347,潭子臭豆腐,取名潭子臭豆腐，是因為老闆的上一代真的是從潭子推車到台中來賣臭豆腐的。這裡的臭豆腐和向上路的梁婆婆臭豆腐口感不大一樣，口味各有千秋，梁婆婆的豆腐內外炸得更為酥脆，而潭子臭豆腐的內部則比較保留軟綿多汁的口感，醬汁的蒜味也比較不那麼重，個人覺得是臭豆腐界中比較清爽耐吃的口味。,臺中市400中區中華路與民族路交叉口,400,臺中市,中區,886-4-22270572,pm5:00~am3:00,,https://travel.taichung.gov.tw/content/images/shops/1501/640x480_Filedata635176917299238125.jpg,潭子臭豆腐,,,,,120.676360,24.144660,4,,
C3_387000000A_002352,四十年老店雞蛋蚵仔煎,位於全家便利商店旁的40年老店雞蛋蚵仔煎是到中華路必吃的。除了蚵仔煎是必點外，其他還有豬肝湯、麻油腰子、炒三鮮等，因為食材很新鮮，所以味道當然一級棒。這裡的蚵仔煎蚵仔鮮美，粉皮煎得微微焦脆，加上空心菜菜莖脆脆的口感，以及甜鹹適中的醬料，真是給他100分。麻油腰子的鮮度也是沒話說，雕花的腰子和清爽不膩的麻油，以及提味的老薑片，一吃完心裡就覺得有補到。炒三鮮加了醋提味，吃起來感覺很開胃。,臺中市400中區中華路一段197號,400,臺中市,中區,886-4-22273193,pm5:00~am1:30,,https://travel.taichung.gov.tw/content/images/shops/1468/640x480_Filedata635176899427490078.jpg,四十年老店-雞蛋蚵仔煎,,,,,120.677590,24.146240,09,,
C3_387000000A_002364,50年代台北蚵仔麵線,大大的蚵仔，就是「50年代台北老牌蚵仔麵線」的最佳代言人，肥茲茲又新鮮的蚵仔讓消費者讚不絕口，也奠定了在台中中華夜市的閃亮名聲！ 中華路夜市內的40年小吃店，創始人簡金萬先生原是台北艋舺人，在偶然的機緣下，邀請台中朋友品嚐台北的蚵仔麵線，並來到台中經營蚵仔麵線小吃店，深獲台中朋友的喜愛，一轉眼就經過了40年的光陰。招牌蚵仔麵線選用嘉義布袋的飽滿鮮蚵，以及有十足嚼勁的大腸一同享用，鮮度與甜味十足，加上台灣道地的手工麵線，完整呈現台灣小吃的精華之處。目前提供超過50道料理，滿足每一位饕客的胃。,臺中市400中區中華路一段199號,400,臺中市,中區,886-4-22289111,17:00–01:30,,https://travel.taichung.gov.tw/content/images/shops/1379/640x480_Filedata635176871313671718.jpg,50年代台北蚵仔麵線,,,,,120.677530,24.146280,4,,
C3_387000000A_002412,正老牌麵線糊,正老牌麵線糊頂著這老招牌闖蕩忠孝夜市三四十年，從小路邊攤到現今的店面，老闆用心經營是大家有目共睹的。每次看到所勺子上的麵線糊真的是料多實在，而且每碗的麵線糊幾乎是要滿出來，最後淋在麵線上的醬汁是老闆的獨門醬料，美味且道地的麵線糊就在眼前了!!麵線糊有三種配料可選，有肉羹麵線、蚵仔麵線、魷魚嘴麵線，每種都是40元，任選兩種口味的話是50元，如果想要吃到3種口味那就要點綜合麵線而且只要60元!!趕快來嚐嚐忠孝老招牌美食正老牌麵線糊!!,臺中市402南區合作街 70-2號,402,臺中市,南區,886-4-22879468,pm3:00~am1:00,,https://travel.taichung.gov.tw/content/images/shops/1472/640x480_Filedata635176900488769375.jpg,正老牌麵線糊,,,,,120.681390,24.129660,4,,
C3_387000000A_002495,一中豐仁冰,賣冰一世人　鹹酸甜都嚐     一碗冰，賣了超過一甲子時光，養活一家三代數十口人。老闆娘說，一中豐仁冰是很多人共同的回憶，特別是台中一中、體育大學的學生，他們總是一下課就來吃冰，畢業後，有機會回到一中街也會過來吃碗冰，感覺相當親切。一中豐仁冰裡面，有香濃滑口的牛奶冰淇淋、酸梅冰沙及蜜紅豆，嚐起來甜甜、酸酸又鹹鹹，正謂「鹹酸甜」的冰品，令人百吃不膩。,臺中市404北區育才街3巷4號之6,404,臺中市,北區,886-4-22230522,am10:00~pm10:30,,https://travel.taichung.gov.tw/content/images/shops/1360/640x480_Filedata635176844699374843.jpg,一中豐仁冰,,,,,120.686650,24.149000,5,,
C3_387000000A_002627,昇和甘草芭樂,位於一中街上的「昇和甘草芭樂」，專賣現切的新鮮水果，從挑選、洗淨到切塊，每一個步驟都不馬虎，水果的品質佳、份量多、價格實在，讓學生、上班族都非常信賴。老闆曾在傳統市場經營30多年的水果攤，對於水果的挑選嚴格且專業，希望讓顧客吃的安心、吃的健康。,臺中市404北區一中街,404,臺中市,北區,886-9-15699119,pm12:00~pm11:00,,https://travel.taichung.gov.tw/content/images/shops/1901/640x480_Filedata635177154134745937.jpg,昇和甘草芭樂,,,,,120.685380,24.150300,9,,
